age,no_of_children,net_yearly_income,no_of_days_employed,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,gender_F,gender_M,gender_XNA,owns_car_N,owns_car_Y,owns_house_N,owns_house_Y,occupation_type_Accountants,occupation_type_Cleaning staff,occupation_type_Cooking staff,occupation_type_Core staff,occupation_type_Drivers,occupation_type_HR staff,occupation_type_High skill tech staff,occupation_type_IT staff,occupation_type_Laborers,occupation_type_Low-skill Laborers,occupation_type_Managers,occupation_type_Medicine staff,occupation_type_Private service staff,occupation_type_Realty agents,occupation_type_Sales staff,occupation_type_Secretaries,occupation_type_Security staff,occupation_type_Unknown,occupation_type_Waiters/barmen staff,credit_card_default
55,0.0,126705.45,403.0,2.0,1.0,29882.92,44572.85,83,675.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,0.0,120723.04,1222.0,2.0,0.0,32279.3,28300.49,71,667.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,0.0,318377.29,365247.0,2.0,0.0,51919.98,42742.28,55,857.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,1.0,209584.09,423.0,3.0,0.0,11102.64,45030.41,41,917.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0.0,271338.95,5061.0,2.0,1.0,50672.05,41267.57,25,706.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.0,113001.65,832.0,2.0,0.0,16155.24,13067.91,16,684.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,0.0,237318.68,2021.0,2.0,0.0,30442.12,81581.56,39,852.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.0,101538.13,1481.0,2.0,0.0,25413.5,11518.26,17,726.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,0.0,120840.25,296.0,2.0,1.0,15302.93,42445.11,99,804.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,0.0,140960.39,365247.0,1.0,0.0,19649.57,17183.08,29,774.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0.0,39260.0,365248.0,1.0,0.0,12253.88,11519.7,32,813.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,0.0,198293.44,5960.0,2.0,0.0,11456.77,22647.83,98,753.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,0.0,119335.37,9326.0,2.0,0.0,19314.95,22278.54,55,679.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,1.0,119703.43,1481.0,3.0,0.0,36491.32,28978.97,98,916.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,0.0,121057.97,1238.0,2.0,0.0,14375.89,33099.96,81,818.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,0.0,237314.89,4123.0,1.0,0.0,51302.59,55688.54,93,920.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0.0,61084.49,9235.0,2.0,0.0,14059.12,8386.03,0,866.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.0,257235.15,365250.0,2.0,0.0,39458.23,58117.22,70,782.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,3.0,246652.8,4356.0,5.0,0.0,44425.52,43523.96,31,804.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,1.0,288572.42,5291.0,3.0,0.0,16525.59,72720.33,67,908.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,1.0,213648.62,2482.0,3.0,0.0,20565.09,51877.67,36,785.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,0.0,200808.38,1307.0,1.0,0.0,22371.39,39070.63,71,800.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,1.0,214032.52,1907.0,3.0,0.0,12864.65,51768.41,94,928.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,0.0,89090.2,365252.0,2.0,0.0,38483.62,25681.93,71,825.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0.0,256212.22,786.0,2.0,0.0,50954.13,52084.23,51,687.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0.0,182351.65,6641.0,2.0,0.0,25518.38,21774.83,27,717.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,1.0,191859.61,597.0,3.0,1.0,66794.84,32098.11,95,919.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2.0,247117.05,1619.0,4.0,0.0,30490.41,40115.79,29,885.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,0.0,64222.06,365243.0,2.0,0.0,17658.61,15665.26,90,792.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0.0,453020.01,4243.0,1.0,0.0,49575.62,55434.19,49,883.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,2.0,246051.95,1155.0,4.0,0.0,51595.15,39149.45,51,659.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.0,155004.52,365245.0,2.0,0.0,8620.49,27332.67,1,656.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,0.0,269859.34,3110.0,3.0,1.0,28331.5,49398.2,68,694.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.0,157803.64,1011.0,1.0,0.0,16944.86,56095.12,41,926.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0.0,133734.03,1678.0,2.0,0.0,15856.44,23265.28,58,903.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.0,170287.32,365243.0,1.0,0.0,10756.43,27623.38,65,670.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,1.0,261554.66,1744.0,3.0,0.0,49811.88,80448.75,57,679.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,0.0,119397.07,747.0,2.0,0.0,18472.96,40974.29,77,702.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0.0,134771.64,531.0,2.0,0.0,16684.48,20531.87,96,854.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,2.0,410739.67,1033.0,4.0,0.0,43458.03,64696.96,8,901.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,0.0,325668.1,3717.0,2.0,0.0,56263.26,57862.41,94,660.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.0,214520.58,10982.0,2.0,0.0,10339.24,40735.06,63,750.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,0.0,217110.56,1806.0,2.0,0.0,33327.4,81529.22,73,702.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.0,184474.06,942.0,2.0,1.0,21727.16,30156.4,81,567.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,1.0,139244.61,2953.0,3.0,0.0,8677.14,32653.42,79,731.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,1.0,98900.94,117.0,3.0,1.0,13056.49,22436.9,98,707.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,0.0,120336.0,365251.0,2.0,0.0,31545.11,46966.71,69,838.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,0.0,133505.7,219.0,1.0,0.0,22378.96,24852.42,46,676.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,0.0,197166.9,784.0,2.0,0.0,28702.23,24646.98,20,655.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,0.0,209399.84,885.0,2.0,0.0,24317.29,54777.08,75,859.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.0,317997.41,365240.0,2.0,0.0,76701.98,40590.82,83,900.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,0.0,151485.65,1169.0,2.0,0.0,12843.15,46031.6,87,863.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0.0,102527.05,110.0,1.0,0.0,11586.0,13099.07,0,789.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1.0,165661.25,111.0,3.0,0.0,16092.85,50332.99,43,754.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.0,138560.14,2867.0,2.0,0.0,22609.79,44797.68,22,825.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.0,89014.3,365241.0,2.0,0.0,33018.24,27940.14,74,927.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0.0,115931.15,2169.0,2.0,0.0,28812.87,22782.47,10,902.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,1.0,178978.79,627.0,3.0,0.0,26093.06,37302.74,91,893.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,0.0,82841.77,365240.0,2.0,0.0,25049.35,9729.82,17,940.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,0.0,154785.27,7296.0,1.0,1.0,31830.45,36631.72,45,682.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2.0,64334.18,701.0,4.0,0.0,23337.07,15924.3,64,857.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2.0,133681.99,1219.0,4.0,0.0,16098.75,17271.01,88,902.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.0,156189.66,1665.0,1.0,0.0,11151.52,26413.27,84,693.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,0.0,122566.13,5452.0,1.0,0.0,27176.56,45236.06,53,943.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,0.0,203179.46,365242.0,1.0,0.0,53288.48,50426.13,65,677.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0.0,368001.49,463.0,2.0,0.0,30411.27,69855.53,38,852.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.0,96837.4,2391.0,2.0,1.0,25634.17,22246.42,20,720.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,2.0,227840.15,2275.0,4.0,0.0,44751.58,26214.38,99,520.0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25,0.0,83635.23,4249.0,2.0,1.0,25017.74,11562.47,92,730.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,0.0,172037.06,1571.0,1.0,1.0,17628.28,25315.06,83,696.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.0,88729.93,825.0,2.0,0.0,24005.45,18919.72,72,561.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,0.0,261556.7,818.0,2.0,0.0,47266.26,32950.33,31,847.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,0.0,132240.45,4191.0,1.0,1.0,41093.13,29983.24,21,686.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,0.0,137139.08,498.0,2.0,0.0,14097.97,45388.18,43,781.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,0.0,4193101.77,1094.0,2.0,0.0,134852.38,1015611.88,7,906.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,1.0,189935.67,3629.0,3.0,0.0,21611.97,21510.58,6,824.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,1.0,95005.21,2573.0,3.0,0.0,31411.7,13026.64,41,820.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0.0,223407.6,4737.0,2.0,0.0,23276.56,47787.5,86,814.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,2.0,126099.75,2314.0,4.0,0.0,26932.93,16466.03,73,662.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.0,194449.03,365252.0,2.0,0.0,28914.34,42177.26,34,742.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0.0,300501.94,3436.0,2.0,0.0,30855.25,53449.78,38,668.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,0.0,161014.38,365252.0,1.0,0.0,39601.94,55504.64,55,790.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,0.0,152643.91,984.0,2.0,1.0,38697.39,56775.76,70,517.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,0.0,221966.02,605.0,1.0,0.0,54042.44,52870.75,72,842.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.0,140614.2,365242.0,1.0,0.0,29671.55,33222.3,3,671.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0.0,157667.48,2058.0,1.0,1.0,14664.69,21240.1,65,897.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,2.0,191716.09,2309.0,4.0,0.0,40227.39,28422.84,94,533.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,1.0,114936.69,4086.0,2.0,0.0,14598.92,26277.99,81,679.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41,0.0,377798.4,1219.0,2.0,0.0,29168.91,56922.56,35,895.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.0,88479.34,365249.0,2.0,0.0,18519.6,22311.37,21,852.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,0.0,228645.73,1206.0,1.0,0.0,30362.21,71637.79,90,915.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2.0,330948.38,1838.0,4.0,0.0,100681.62,44060.92,47,733.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55,0.0,193995.77,1740.0,2.0,0.0,33656.56,42464.5,66,795.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,0.0,249304.58,189.0,2.0,0.0,34024.8,63217.95,79,525.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,0.0,105322.73,365252.0,1.0,0.0,13748.61,16570.06,72,784.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,0.0,188037.68,365246.0,1.0,0.0,24773.24,49790.5,10,806.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,0.0,199504.96,3148.0,2.0,1.0,12335.21,41320.57,58,812.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,0.0,204999.7,2820.0,1.0,0.0,29592.86,29012.18,84,747.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,0.0,247091.26,459.0,1.0,0.0,28569.32,87238.8,21,911.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,1.0,127968.82,1643.0,3.0,0.0,32043.48,26513.13,48,717.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,0.0,246663.28,442.0,1.0,0.0,63646.72,34603.53,19,665.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.0,192639.16,5013.0,2.0,0.0,46329.5,48197.8,34,830.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,1.0,77284.09,185.0,3.0,0.0,36267.55,9286.5,90,750.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,0.0,210318.33,5136.0,2.0,0.0,46251.94,71447.54,84,806.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1.0,244908.17,128.0,3.0,0.0,48028.03,46149.41,61,700.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,1.0,95152.57,2938.0,3.0,0.0,22034.63,14181.98,87,893.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,0.0,111349.33,775.0,1.0,0.0,40323.56,18819.7,23,692.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.0,129139.88,776.0,1.0,0.0,16798.26,31816.39,1,711.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,0.0,238301.06,365242.0,2.0,0.0,17870.57,27315.0,23,807.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,0.0,159864.33,354.0,2.0,1.0,24144.1,25525.84,75,681.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1.0,180097.34,1228.0,3.0,1.0,23711.41,35688.19,97,797.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,0.0,261197.52,4401.0,1.0,0.0,41732.21,46265.09,13,685.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0.0,139985.21,365242.0,2.0,0.0,47761.27,15119.54,87,803.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0.0,192942.24,1911.0,1.0,0.0,52212.41,23382.28,92,891.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45,0.0,215181.52,2672.0,2.0,0.0,12767.59,41695.88,11,755.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,0.0,74447.45,1372.0,2.0,1.0,10446.8,9149.99,10,829.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,0.0,158614.06,334.0,1.0,0.0,37431.43,51466.85,59,760.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0.0,97326.43,365241.0,2.0,0.0,23064.07,20225.19,74,865.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,1.0,256226.37,1781.0,3.0,0.0,44951.78,50575.08,90,737.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,0.0,250878.62,5253.0,2.0,1.0,11783.5,36343.78,79,739.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0.0,203671.0,1783.0,2.0,0.0,54381.45,43553.64,43,777.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0.0,97531.44,365245.0,2.0,0.0,7682.97,19185.77,81,646.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45,0.0,210913.59,4122.0,2.0,0.0,25626.98,49391.36,53,686.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,0.0,113464.16,2117.0,2.0,0.0,12597.17,23999.84,61,924.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,2.0,81090.81,1039.0,4.0,0.0,8309.21,19503.39,87,852.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,0.0,50977.83,382.0,2.0,0.0,13215.85,17396.83,11,690.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,0.0,289123.17,1882.0,2.0,0.0,35330.82,60649.58,18,816.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,0.0,333946.61,1951.0,1.0,0.0,40139.27,91678.83,63,819.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,0.0,68421.1,365247.0,2.0,0.0,13781.53,17110.01,72,643.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
46,0.0,435321.93,311.0,2.0,0.0,52658.82,46635.46,85,930.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,1.0,622911.54,1373.0,3.0,0.0,76935.08,174392.34,26,947.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0,91037.67,365251.0,2.0,0.0,40541.2,22347.26,36,908.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,0.0,243802.02,1004.0,2.0,0.0,38767.04,29392.62,0,862.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,1.0,152195.06,1180.0,3.0,1.0,44527.89,56354.36,20,713.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,1.0,171872.48,4222.0,3.0,0.0,7876.31,33902.69,49,929.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0.0,225086.55,2526.0,2.0,0.0,10356.23,33315.97,79,704.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,0.0,108154.63,365242.0,2.0,0.0,14651.92,24189.0,17,724.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0.0,138481.23,525.0,1.0,0.0,12847.49,32642.91,18,759.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,0.0,144448.53,4428.0,2.0,0.0,11944.76,51123.1,47,861.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
